Incident Number,CalendarYear,Month,IncDate,Call_Type,Problem,ResponseArea,Jurisdiction,PriorityDescription,Council_District,Location
23112921,2023,Aug,08/15/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-3908,AFD,2F,10,"(-97.839466,30.391519)"
23112989,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2501,AFD,3F,6,"(-97.768891,30.434549)"
23113027,2023,Aug,08/15/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-2705,AFD,2F,8,"(-97.861080,30.208270)"
23113033,2023,Aug,08/15/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-4301,AFD,2F,8,"(-97.867462,30.201039)"
23113034,2023,Aug,08/15/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2303,AFD,3F,1,"(-97.681027,30.340086)"
23113116,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1102,AFD,3F,5,"(-97.786955,30.240275)"
23113125,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2607,AFD,3F,1,"(-97.661191,30.305142)"
23113132,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4402,AFD,3F,6,"(-97.772636,30.436217)"
23113151,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2306,AFD,3F,4,"(-97.689025,30.358714)"
23113153,2023,Aug,08/15/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0301,AFD,1F,9,"(-97.742645,30.287769)"
23113160,2023,Aug,08/15/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0702,AFD,3F,3,"(-97.713657,30.256218)"
23113171,2023,Aug,08/15/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3003,AFD,3F,7,"(-97.680130,30.379788)"
23113172,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3604,AFD,3F,5,"(-97.806190,30.173966)"
23113178,2023,Aug,08/15/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2101,AFD,3F,10,"(-97.754011,30.358927)"
23113200,2023,Aug,08/15/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2004,AFD,3F,5,"(-97.795191,30.214156)"
23113243,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0502,AFD,1F,1,"(-97.698770,30.276852)"
23113246,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3401,AFD,3F,6,"(-97.796156,30.467859)"
23113250,2023,Aug,08/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2301,AFD,3F,4,"(-97.681801,30.365367)"
23113252,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2304,AFD,3F,1,"(-97.678145,30.344378)"
23113261,2023,Aug,08/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4303,AFD,3F,8,"(-97.912802,30.174398)"
23113302,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1705,AFD,1F,5,"(-97.779002,30.228303)"
23113362,2023,Aug,08/16/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1901,AFD,2F,10,"(-97.756428,30.336959)"
23113373,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1707,AFD,3F,3,"(-97.748883,30.222361)"
23113433,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2806,AFD,3F,7,"(-97.713660,30.407995)"
23113467,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3001,AFD,3F,4,"(-97.695997,30.364870)"
23113500,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3601,AFD,3F,2,"(-97.787573,30.167145)"
23113501,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2706,AFD,3F,8,"(-97.872026,30.224714)"
23113515,2023,Aug,08/16/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-1802,AFD,4F,1,"(-97.678226,30.307852)"
23113564,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1405,AFD,1F,9,"(-97.720334,30.294535)"
23113585,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0401,AFD,3F,9,"(-97.751263,30.268446)"
23113586,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0303,AFD,1F,9,"(-97.720994,30.294429)"
23113594,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0201,AFD,3F,9,"(-97.745062,30.284038)"
23113607,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1709,AFD,3F,3,"(-97.768774,30.215157)"
23113608,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-0102,AFD,1F,1,"(-97.738086,30.271752)"
23113623,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2203,AFD,1F,3,"(-97.713909,30.236721)"
23113624,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1604,AFD,3F,4,"(-97.715849,30.328802)"
23113649,2023,Aug,08/16/2023 12:00:00 AM,Fire,BRUSH - Brush Fire,04-4103,AFD,1F,-,"(-97.622539,30.335897)"
23113673,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0807,AFD,3F,7,"(-97.732443,30.391605)"
23113709,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3005,AFD,3F,1,"(-97.680295,30.371116)"
23113737,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2306,AFD,3F,4,"(-97.693507,30.358721)"
23113754,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1202,AFD,3F,7,"(-97.741395,30.326202)"
23113756,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0603,AFD,3F,3,"(-97.758427,30.240834)"
23113759,2023,Aug,08/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2806,AFD,3F,7,"(-97.727847,30.406598)"
23113818,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1601,AFD,3F,7,"(-97.725375,30.339782)"
23113828,2023,Aug,08/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0801,AFD,3F,4,"(-97.717172,30.371485)"
23113830,2023,Aug,08/16/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2701,AFD,1F,8,"(-97.859290,30.222909)"
23113844,2023,Aug,08/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3404,AFD,3F,6,"(-97.789709,30.471202)"
23113866,2023,Aug,08/17/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0101,AFD,1F,3,"(-97.735262,30.256378)"
23113880,2023,Aug,08/17/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0702,AFD,3F,3,"(-97.713926,30.260435)"
23113895,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0702,AFD,3F,3,"(-97.713399,30.251507)"
23113902,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0201,AFD,3F,9,"(-97.741810,30.285000)"
23113907,2023,Aug,08/17/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,04-2610,AFD,3F,-,"(-97.638529,30.326563)"
23113917,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1703,AFD,3F,5,"(-97.788522,30.229636)"
23113965,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.805151,30.219624)"
23113969,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-5101,AFD,3F,8,"(-97.823592,30.237697)"
23114024,2023,Aug,08/17/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1801,AFD,2F,1,"(-97.681110,30.313611)"
23114061,2023,Aug,08/17/2023 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-3206,AFD,2F,8,"(-97.821436,30.279868)"
23114108,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3802,AFD,3F,6,"(-97.794442,30.460756)"
23114150,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,04-2604,AFD,3F,-,"(-97.619837,30.278557)"
23114154,2023,Aug,08/17/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4502,AFD,1F,6,"(-97.771759,30.477078)"
23114182,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0701,AFD,3F,3,"(-97.725685,30.259762)"
23114184,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1707,AFD,3F,3,"(-97.750733,30.219156)"
23114188,2023,Aug,08/17/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1801,AFD,1F,1,"(-97.665010,30.313077)"
23114216,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4005,AFD,3F,7,"(-97.651256,30.430354)"
23114232,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0102,AFD,3F,9,"(-97.742614,30.267311)"
23114275,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2805,AFD,3F,7,"(-97.719688,30.405953)"
23114281,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2001,AFD,3F,5,"(-97.815404,30.207112)"
23114295,2023,Aug,08/17/2023 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-0602,AFD,2F,9,"(-97.747973,30.230072)"
23114306,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,04-4801,AFD,3F,-,"(-97.579375,30.248116)"
23114317,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0201,AFD,3F,9,"(-97.742427,30.282656)"
23114348,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3504,AFD,3F,2,"(-97.716533,30.205539)"
23114349,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2202,AFD,3F,3,"(-97.733695,30.230916)"
23114353,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3501,AFD,3F,2,"(-97.723767,30.198886)"
23114375,2023,Aug,08/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2001,AFD,3F,5,"(-97.815404,30.207112)"
23114376,2023,Aug,08/17/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2004,AFD,3F,5,"(-97.801982,30.217868)"
23114448,2023,Aug,08/17/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2801,AFD,1F,7,"(-97.696080,30.429691)"
23114474,2023,Aug,08/18/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3802,AFD,3F,6,"(-97.819691,30.454213)"
23114503,2023,Aug,08/18/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2005,AFD,1F,2,"(-97.777733,30.196896)"
23114576,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3005,AFD,3F,4,"(-97.689826,30.375775)"
23114585,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-5201,AFD,3F,10,"(-97.820844,30.332148)"
23114588,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1903,AFD,3F,10,"(-97.757050,30.337419)"
23114595,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1903,AFD,3F,10,"(-97.750992,30.347680)"
23114611,2023,Aug,08/18/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-0601,AFD,3F,9,"(-97.745141,30.249490)"
23114654,2023,Aug,08/18/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-5103,AFD,2F,8,"(-97.818893,30.238379)"
23114662,2023,Aug,08/18/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-5101,AFD,3F,8,"(-97.826820,30.237647)"
23114676,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4004,AFD,3F,1,"(-97.654053,30.388105)"
23114678,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3401,AFD,3F,6,"(-97.796232,30.468049)"
23114683,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,9,"(-97.738589,30.265843)"
23114698,2023,Aug,08/18/2023 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-4302,AFD,2F,8,"(-97.909882,30.185916)"
23114700,2023,Aug,08/18/2023 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-4303,AFD,2F,8,"(-97.900942,30.180166)"
23114714,2023,Aug,08/18/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2706,AFD,3F,8,"(-97.864678,30.229962)"
23114732,2023,Aug,08/18/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2204,AFD,3F,3,"(-97.704816,30.236141)"
23114755,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0601,AFD,3F,9,"(-97.748373,30.253055)"
23114767,2023,Aug,08/18/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,AFD,1F,4,"(-97.699963,30.358507)"
23114790,2023,Aug,08/18/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-3503,AFD,3F,3,"(-97.727571,30.225272)"
23114824,2023,Aug,08/18/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-0303,AFD,2F,9,"(-97.722573,30.292110)"
23114889,2023,Aug,08/18/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-4908,AFD,2F,5,"(-97.810859,30.104503)"
23114890,2023,Aug,08/18/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2301,AFD,3F,4,"(-97.680148,30.362467)"
23114905,2023,Aug,08/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1703,AFD,3F,5,"(-97.777535,30.221551)"
23114909,2023,Aug,08/18/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2304,AFD,3F,4,"(-97.692509,30.338413)"
23114932,2023,Aug,08/18/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-0102,AFD,2F,9,"(-97.739914,30.268632)"
23115037,2023,Aug,08/19/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2005,AFD,3F,2,"(-97.786604,30.203965)"
23115048,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3504,AFD,3F,2,"(-97.684343,30.200221)"
23115097,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3002,AFD,3F,7,"(-97.699184,30.388853)"
23115124,2023,Aug,08/19/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2001,AFD,3F,5,"(-97.815404,30.207112)"
23115156,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1203,AFD,3F,7,"(-97.742509,30.335825)"
23115181,2023,Aug,08/19/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0602,AFD,3F,3,"(-97.748226,30.229933)"
23115183,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3605,AFD,3F,2,"(-97.803957,30.175392)"
23115214,2023,Aug,08/19/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0504,AFD,1F,1,"(-97.669430,30.306429)"
23115275,2023,Aug,08/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,04-4801,AFD,2F,-,"(-97.603588,30.253420)"
23115312,2023,Aug,08/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-0402,AFD,2F,9,"(-97.763225,30.285607)"
23115336,2023,Aug,08/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-4103,AFD,2F,1,"(-97.644894,30.329677)"
23115372,2023,Aug,08/19/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1504,AFD,3F,3,"(-97.698335,30.261221)"
23115378,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.642172,30.207221)"
23115390,2023,Aug,08/19/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0602,AFD,3F,9,"(-97.747949,30.230061)"
23115420,2023,Aug,08/19/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2606,AFD,4F,1,"(-97.646686,30.291294)"
23115428,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-5105,AFD,3F,8,"(-97.804401,30.247258)"
23115442,2023,Aug,08/19/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-1702,AFD,3F,3,"(-97.771276,30.211912)"
23115449,2023,Aug,08/19/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4201,AFD,3F,2,"(-97.655952,30.211252)"
23115451,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.663836,30.215384)"
23115453,2023,Aug,08/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-2304,AFD,2F,4,"(-97.687121,30.339494)"
23115469,2023,Aug,08/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2502,AFD,3F,7,"(-97.742341,30.402298)"
23115502,2023,Aug,08/20/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-3612,AFD,2F,2,"(-97.777773,30.176255)"
23115529,2023,Aug,08/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1703,AFD,3F,5,"(-97.788522,30.229636)"
23115539,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1505,AFD,3F,3,"(-97.690272,30.247198)"
23115582,2023,Aug,08/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0903,AFD,3F,-,"(-97.730821,30.318770)"
23115636,2023,Aug,08/20/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2202,AFD,1F,3,"(-97.730194,30.239088)"
23115672,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1407,AFD,3F,4,"(-97.708445,30.315305)"
23115677,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2305,AFD,3F,4,"(-97.697664,30.344304)"
23115711,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3810,AFD,3F,6,"(-97.764763,30.458724)"
23115713,2023,Aug,08/20/2023 12:00:00 AM,Fire,BRUSH - Brush Fire,00-3701,AFD,1F,8,"(-97.861755,30.235391)"
23115731,2023,Aug,08/20/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1406,AFD,1F,9,"(-97.712954,30.310771)"
23115736,2023,Aug,08/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0504,AFD,3F,1,"(-97.674056,30.299425)"
23115751,2023,Aug,08/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.640600,30.203914)"
23115773,2023,Aug,08/20/2023 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-0602,AFD,2F,3,"(-97.749082,30.230569)"
23115786,2023,Aug,08/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0803,AFD,3F,4,"(-97.712800,30.357662)"
23115788,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4201,AFD,3F,2,"(-97.660717,30.214554)"
23115789,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1501,AFD,3F,3,"(-97.689183,30.263486)"
23115847,2023,Aug,08/20/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4608,AFD,1F,5,"(-97.829178,30.151455)"
23115929,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3301,AFD,3F,10,"(-97.767709,30.401389)"
23115967,2023,Aug,08/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2203,AFD,3F,3,"(-97.717299,30.242425)"
23115970,2023,Aug,08/20/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2201,AFD,3F,3,"(-97.707908,30.226933)"
23115979,2023,Aug,08/21/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0201,AFD,1F,9,"(-97.743158,30.285675)"
23116021,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1702,AFD,3F,3,"(-97.776789,30.214787)"
23116026,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2401,AFD,3F,2,"(-97.744881,30.177726)"
23116029,2023,Aug,08/21/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0504,AFD,1F,1,"(-97.674056,30.299425)"
23116047,2023,Aug,08/21/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1502,AFD,1F,3,"(-97.682825,30.239379)"
23116058,2023,Aug,08/21/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0101,AFD,1F,3,"(-97.734449,30.260513)"
23116062,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0602,AFD,3F,9,"(-97.742323,30.233558)"
23116135,2023,Aug,08/21/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2104,AFD,3F,10,"(-97.749071,30.367532)"
23116195,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3701,AFD,3F,8,"(-97.861032,30.235219)"
23116228,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2706,AFD,3F,8,"(-97.892349,30.211842)"
23116241,2023,Aug,08/21/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-1707,AFD,4F,3,"(-97.749170,30.224498)"
23116261,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3005,AFD,3F,4,"(-97.689826,30.375775)"
23116270,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2501,AFD,3F,10,"(-97.747540,30.417428)"
23116285,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4004,AFD,3F,1,"(-97.654053,30.388105)"
23116295,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0102,AFD,3F,9,"(-97.740002,30.265239)"
23116348,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2201,AFD,3F,3,"(-97.707908,30.226933)"
23116412,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4001,AFD,3F,7,"(-97.642201,30.405145)"
23116418,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1702,AFD,3F,2,"(-97.779027,30.211801)"
23116421,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1702,AFD,3F,3,"(-97.779499,30.212905)"
23116448,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0807,AFD,3F,7,"(-97.743119,30.387454)"
23116462,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-5002,AFD,3F,2,"(-97.616771,30.173328)"
23116481,2023,Aug,08/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0601,AFD,3F,9,"(-97.747739,30.239795)"
23116483,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3001,AFD,3F,4,"(-97.695100,30.369263)"
23116484,2023,Aug,08/21/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2403,AFD,3F,2,"(-97.765689,30.195739)"
23116512,2023,Aug,08/22/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2005,AFD,3F,2,"(-97.783170,30.204490)"
23116529,2023,Aug,08/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1901,AFD,3F,10,"(-97.761040,30.336303)"
23116560,2023,Aug,08/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2606,AFD,3F,1,"(-97.637683,30.290345)"
23116579,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2301,AFD,3F,4,"(-97.685463,30.360989)"
23116589,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1504,AFD,3F,3,"(-97.697694,30.272847)"
23116637,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2205,AFD,3F,3,"(-97.698813,30.232341)"
23116678,2023,Aug,08/22/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1802,AFD,3F,1,"(-97.677521,30.302762)"
23116709,2023,Aug,08/22/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0505,AFD,1F,1,"(-97.663561,30.284757)"
23116821,2023,Aug,08/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-0401,AFD,3F,9,"(-97.750411,30.276441)"
23116850,2023,Aug,08/22/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1905,AFD,2F,10,"(-97.775031,30.327484)"
23116894,2023,Aug,08/22/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1905,AFD,1F,10,"(-97.771918,30.321868)"
23116909,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-5103,AFD,3F,8,"(-97.823262,30.237335)"
23116918,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1707,AFD,3F,3,"(-97.755240,30.221928)"
23116955,2023,Aug,08/22/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2001,AFD,3F,5,"(-97.815184,30.207641)"
23116957,2023,Aug,08/22/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0702,AFD,1F,3,"(-97.709602,30.255277)"
23116978,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.806806,30.219789)"
23117010,2023,Aug,08/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.797245,30.215123)"
23117038,2023,Aug,08/23/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2706,AFD,1F,8,"(-97.875429,30.230885)"
23117068,2023,Aug,08/23/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3001,AFD,3F,4,"(-97.703720,30.368711)"
23117082,2023,Aug,08/23/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2404,AFD,3F,2,"(-97.732551,30.164810)"
23117175,2023,Aug,08/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0801,AFD,1F,4,"(-97.714660,30.368027)"
23117178,2023,Aug,08/23/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-4001,AFD,2F,7,"(-97.646864,30.393040)"
23117188,2023,Aug,08/23/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2404,AFD,1F,2,"(-97.737426,30.162206)"
23117191,2023,Aug,08/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1710,AFD,1F,3,"(-97.769337,30.200761)"
23117297,2023,Aug,08/23/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1002,AFD,2F,10,"(-97.758392,30.298843)"
